Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,Attrition_Numeric
39,No,Travel_Rarely,Sales,26,4,Life Sciences,1,1453,Male,2,Research Director,Divorced,81610,7.0,Y,12,8,1,7.0,2,3,1,2,4,3,3.0,3.0,3.0,6.318844537815,0
32,No,Non-Travel,Sales,2,4,Marketing,1,1454,Male,4,Research Scientist,Married,21090,0.0,Y,13,8,1,4.0,3,3,2,2,2,3,3.0,4.0,3.0,6.236712962962778,0
41,No,Travel_Rarely,Sales,29,3,Life Sciences,1,1455,Female,2,Laboratory Technician,Divorced,52940,2.0,Y,15,8,0,17.0,3,1,0,0,2,3,3.0,1.0,2.0,6.1144753086419446,0
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1456,Male,1,Manufacturing Director,Divorced,27180,1.0,Y,14,8,1,9.0,4,9,4,7,2,3,1.0,4.0,3.0,7.430190179806112,0
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,1457,Female,2,Sales Representative,Married,58110,0.0,Y,14,8,0,25.0,4,24,1,7,2,3,3.0,4.0,3.0,6.911509456264722,0
31,No,Travel_Frequently,Research & Development,7,4,Medical,1,1458,Male,1,Research Scientist,Divorced,24370,9.0,Y,14,8,1,9.0,3,2,2,2,4,3,2.0,3.0,3.0,7.3137335216572215,0
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1459,Female,1,Sales Executive,Married,27660,1.0,Y,12,8,1,2.0,2,2,0,2,3,3,3.0,4.0,2.0,6.7858345516566665,0
34,No,Travel_Rarely,Research & Development,26,3,Other,1,1460,Female,1,Sales Executive,Married,190380,6.0,Y,13,8,0,13.0,3,11,5,9,2,3,4.0,1.0,3.0,6.43191607565,0
37,No,Travel_Rarely,Research & Development,22,5,Medical,1,1461,Female,2,Manufacturing Director,Married,30550,2.0,Y,14,8,3,17.0,3,3,0,2,3,3,3.0,1.0,2.0,7.5637559354225,0
45,No,Travel_Frequently,Sales,21,1,Marketing,1,1462,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2,2,3,1.0,3.0,3.0,8.010291179337223,0
37,Yes,Travel_Frequently,Sales,2,3,Marketing,1,1463,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0,3,3,1.0,3.0,3.0,7.1207058682058335,1
39,No,Travel_Frequently,Research & Development,22,3,Medical,1,1464,Female,1,Manufacturing Director,Single,129650,0.0,Y,19,8,1,20.0,2,19,11,8,3,3,3.0,3.0,3.0,7.38847341954,0
29,No,Travel_Rarely,Sales,4,3,Other,1,1465,Female,2,Human Resources,Single,35390,1.0,Y,18,8,0,6.0,2,6,1,5,2,3,3.0,4.0,3.0,7.298881915388056,0
42,No,Travel_Rarely,Research & Development,5,4,Medical,1,1466,Female,1,Research Scientist,Single,60290,3.0,Y,17,8,1,10.0,5,3,0,2,3,3,4.0,1.0,3.0,8.485629017446945,0
29,No,Travel_Rarely,Research & Development,2,4,Medical,1,1467,Male,1,Laboratory Technician,Divorced,26790,2.0,Y,15,8,0,10.0,2,3,0,2,2,3,4.0,4.0,3.0,6.099508003766388,0
25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,1468,Male,2,Sales Executive,Married,37020,0.0,Y,20,8,0,5.0,4,4,1,2,3,4,1.0,3.0,3.0,7.696410608138889,0
42,No,Travel_Rarely,Sales,18,2,Medical,1,1469,Male,1,Laboratory Technician,Divorced,23980,0.0,Y,14,8,1,10.0,2,9,7,8,2,3,4.0,4.0,3.0,9.515560072267222,0
40,No,Travel_Rarely,Research & Development,28,3,Medical,1,1470,Male,2,Laboratory Technician,Divorced,54680,0.0,Y,12,8,0,22.0,6,21,3,9,4,3,1.0,3.0,3.0,7.036408382066111,0
51,No,Travel_Rarely,Sales,6,2,Life Sciences,1,1471,Female,1,Healthcare Representative,Married,131160,1.0,Y,11,8,0,1.0,6,1,0,0,3,3,3.0,4.0,3.0,7.409417024320278,0
31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,1472,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4,2,4,3.0,2.0,4.0,7.658033910533889,1
32,No,Travel_Frequently,Research & Development,17,4,Other,1,1473,Male,4,Sales Executive,Married,193280,1.0,Y,15,8,3,5.0,2,5,0,3,3,3,2.0,2.0,1.0,6.987566851083334,0
38,No,Non-Travel,Research & Development,2,5,Life Sciences,1,1474,Male,3,Human Resources,Married,83210,3.0,Y,11,8,3,13.0,5,8,7,5,2,3,4.0,4.0,3.0,7.204082491582223,0
32,No,Travel_Rarely,Research & Development,10,1,Medical,1,1475,Male,1,Sales Executive,Single,23420,4.0,Y,12,8,2,9.0,2,6,0,4,3,3,4.0,1.0,3.0,8.008520135856111,0
46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1476,Female,4,Research Director,Married,40710,3.0,Y,13,8,0,28.0,5,7,7,7,3,3,3.0,2.0,2.0,10.774994039103333,0
28,Yes,Travel_Rarely,Research & Development,11,2,Medical,1,1477,Male,2,Sales Executive,Single,58130,2.0,Y,20,8,1,5.0,2,0,0,0,3,4,3.0,3.0,1.0,6.9095321637425,1
29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,1478,Male,2,Sales Executive,Married,31430,2.0,Y,22,8,3,10.0,2,0,0,0,3,4,1.0,2.0,3.0,6.717725035161667,0
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1479,Male,3,Laboratory Technician,Married,20440,0.0,Y,21,8,0,10.0,2,9,7,8,3,4,2.0,4.0,3.0,7.2146174463936115,0
25,No,Non-Travel,Research & Development,7,4,Medical,1,1480,Female,4,Laboratory Technician,Divorced,134640,1.0,Y,13,8,1,6.0,2,6,1,5,3,3,2.0,1.0,3.0,7.1283810205052776,0
45,No,Travel_Rarely,Research & Development,17,2,Medical,1,1481,Male,2,Laboratory Technician,Married,79910,0.0,Y,13,8,2,21.0,2,20,4,10,2,3,3.0,4.0,3.0,8.398237922705277,0
36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,1,1482,Male,1,Laboratory Technician,Married,33770,0.0,Y,12,8,2,16.0,2,15,10,11,3,3,4.0,4.0,3.0,7.075151406771388,0
55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,1483,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13,3,3,4.0,1.0,3.0,9.295658137390278,0
47,Yes,Non-Travel,Research & Development,1,1,Medical,1,1484,Male,1,Research Scientist,Married,57620,1.0,Y,11,8,2,10.0,4,10,9,9,2,3,1.0,2.0,2.0,9.446140955004443,1
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1485,Male,1,Manufacturing Director,Married,25920,1.0,Y,14,8,0,5.0,2,5,0,4,3,3,4.0,4.0,2.0,6.116240338164166,0
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1486,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1,3,3,3.0,4.0,4.0,6.704287837219723,0
21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,1487,Male,1,Laboratory Technician,Single,42130,1.0,Y,12,8,3,3.0,3,3,1,0,2,3,4.0,3.0,4.0,6.604979990583611,0
37,No,Non-Travel,Research & Development,1,3,Medical,1,1488,Male,2,Sales Executive,Divorced,41270,2.0,Y,13,8,1,15.0,2,5,0,2,3,3,1.0,4.0,3.0,11.019594467885556,0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1,1489,Male,1,Sales Representative,Divorced,24380,7.0,Y,16,8,0,10.0,5,7,6,2,2,3,2.0,2.0,2.0,6.9847222222222225,0
38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1490,Female,1,Manager,Divorced,68700,1.0,Y,11,8,1,8.0,5,8,7,7,3,3,1.0,1.0,3.0,9.286795224976945,0
26,No,Travel_Frequently,Research & Development,1,4,Other,1,1491,Male,2,Laboratory Technician,Divorced,104470,1.0,Y,18,8,0,6.0,3,6,1,4,3,3,3.0,2.0,1.0,7.601738128169444,0
50,No,Travel_Rarely,Sales,8,4,Life Sciences,1,1492,Male,1,Research Scientist,Divorced,96670,3.0,Y,23,8,0,28.0,2,10,1,6,2,4,1.0,2.0,2.0,5.977067129629445,0
53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,1493,Female,2,Research Scientist,Married,21480,3.0,Y,11,8,0,21.0,2,5,1,3,3,3,3.0,3.0,2.0,8.413626347866668,0
42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1494,Male,1,Manufacturing Director,Married,89260,1.0,Y,14,8,0,20.0,4,20,11,6,1,3,2.0,3.0,3.0,6.788833333333333,0
29,No,Travel_Frequently,Research & Development,16,4,Medical,1,1495,Male,1,Laboratory Technician,Single,65130,1.0,Y,11,8,1,10.0,2,10,0,9,3,3,2.0,4.0,2.0,7.062236111111111,0
55,No,Travel_Rarely,Research & Development,1,4,Other,1,1496,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8,3,3,2.0,4.0,3.0,9.410524425287221,0
26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1497,Female,1,Manager,Married,162910,1.0,Y,22,8,0,5.0,3,5,3,3,3,4,1.0,1.0,3.0,11.014791373651946,0
37,No,Travel_Rarely,Sales,5,1,Marketing,1,1498,Male,1,Research Scientist,Single,27050,1.0,Y,11,8,0,17.0,2,17,5,7,3,3,4.0,4.0,3.0,7.629000953743334,0
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,1499,Male,2,Research Scientist,Divorced,103330,3.0,Y,14,8,1,19.0,2,1,0,0,2,3,4.0,3.0,1.0,11.000575998075833,1
38,No,Travel_Rarely,Sales,2,3,Marketing,1,1500,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2,2,3,4.0,4.0,3.0,6.820862029384722,0
26,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,1501,Male,3,Research Scientist,Divorced,68540,2.0,Y,11,8,0,5.0,5,3,0,2,2,3,1.0,2.0,3.0,10.109967811158612,1
28,No,Travel_Rarely,Research & Development,7,3,Other,1,1502,Male,1,Human Resources,Single,96370,1.0,Y,13,8,0,5.0,6,5,0,2,2,3,4.0,4.0,3.0,6.702303051001667,0
49,No,Travel_Frequently,Research & Development,1,1,Medical,1,1503,Female,2,Research Scientist,Single,35910,9.0,Y,13,8,0,22.0,2,3,1,2,3,3,3.0,1.0,3.0,10.487479338842778,0
36,No,Travel_Rarely,Sales,5,3,Technical Degree,1,1504,Male,3,Sales Executive,Single,54050,4.0,Y,14,8,0,10.0,2,8,7,7,3,3,3.0,2.0,3.0,6.193597768073611,0
31,No,Travel_Frequently,Research & Development,9,4,Medical,1,1505,Male,1,Sales Executive,Divorced,46840,1.0,Y,16,8,1,2.0,4,2,2,2,3,3,4.0,2.0,2.0,6.607998817966666,0
26,Yes,Travel_Rarely,Research & Development,8,3,Medical,1,1506,Male,2,Manager,Single,157870,1.0,Y,12,8,2,8.0,5,8,7,4,3,3,4.0,4.0,3.0,10.26026428250111,1
37,No,Travel_Frequently,Sales,9,1,Marketing,1,1507,Male,1,Laboratory Technician,Married,15140,1.0,Y,14,8,0,4.0,3,4,1,2,3,3,2.0,4.0,2.0,9.995476680383888,0
42,No,Travel_Frequently,Sales,2,2,Marketing,1,1508,Male,3,Research Director,Married,29560,5.0,Y,13,8,0,23.0,2,20,4,8,3,3,3.0,2.0,4.0,5.99256302521,0
18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1509,Male,1,Sales Executive,Single,23350,1.0,Y,14,8,2,0.0,3,0,0,0,2,3,3.0,3.0,3.0,6.816210488505556,1
35,No,Travel_Rarely,Sales,20,2,Life Sciences,1,1510,Male,1,Laboratory Technician,Married,51540,0.0,Y,19,8,0,12.0,2,11,6,9,2,3,3.0,2.0,2.0,7.720096982758611,0
36,No,Travel_Frequently,Research & Development,8,3,Other,1,1511,Female,3,Sales Executive,Married,69620,4.0,Y,12,8,2,4.0,2,1,0,0,2,3,3.0,4.0,3.0,7.185832136015278,0
51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1512,Male,2,Laboratory Technician,Divorced,56750,5.0,Y,13,8,0,13.0,2,4,1,2,2,3,4.0,2.0,3.0,7.571935990338056,0
41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,1513,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4,3,3,4.0,2.0,3.0,6.877735507246111,0
18,No,Travel_Rarely,Sales,7,3,Life Sciences,1,1514,Male,1,Research Scientist,Single,38120,1.0,Y,15,8,0,0.0,3,0,0,0,3,3,4.0,3.0,3.0,6.992057656395834,0
28,No,Travel_Rarely,Research & Development,9,3,Medical,1,1515,Male,1,Sales Representative,Single,46480,0.0,Y,23,8,2,9.0,2,8,0,7,2,4,2.0,1.0,3.0,7.170924782807222,0
31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,1516,Male,1,Manufacturing Director,Married,29360,4.0,Y,12,8,1,10.0,2,8,7,7,3,3,2.0,4.0,2.0,7.1642250834525,0
39,No,Travel_Rarely,Sales,5,4,Marketing,1,1517,Female,2,Human Resources,Divorced,21050,0.0,Y,20,8,0,19.0,3,18,3,7,3,4,3.0,4.0,2.0,7.603831417624444,0
36,No,Non-Travel,Research & Development,5,4,Life Sciences,1,1518,Male,1,Sales Executive,Married,85780,7.0,Y,21,8,0,10.0,4,9,0,8,3,4,2.0,2.0,3.0,7.817613035112778,0
32,No,Travel_Rarely,Sales,2,3,Marketing,1,1519,Male,2,Laboratory Technician,Married,27060,1.0,Y,21,8,1,13.0,4,13,4,8,3,4,4.0,3.0,2.0,6.989849587578611,0
38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,1520,Female,3,Research Scientist,Married,63840,3.0,Y,19,8,2,19.0,4,10,0,1,2,3,1.0,2.0,3.0,6.9034973078805555,0
58,No,Non-Travel,Research & Development,2,3,Life Sciences,1,1521,Male,2,Manufacturing Director,Divorced,39680,2.0,Y,13,8,2,12.0,3,5,1,2,2,3,4.0,3.0,3.0,10.92023792780111,0
31,No,Travel_Rarely,Research & Development,20,1,Technical Degree,1,1522,Female,3,Research Scientist,Married,99070,2.0,Y,13,8,1,6.0,3,5,0,3,2,3,3.0,4.0,3.0,9.106765306122222,0
31,No,Travel_Rarely,Sales,7,4,Marketing,1,1523,Male,2,Sales Executive,Married,132250,3.0,Y,21,8,1,9.0,2,2,1,0,3,4,1.0,1.0,3.0,6.793423095584445,0
45,No,Travel_Frequently,Research & Development,3,1,Medical,1,1524,Female,1,Sales Executive,Divorced,35400,1.0,Y,13,8,0,24.0,6,24,9,11,3,3,1.0,1.0,3.0,7.290649678604167,0
31,No,Travel_Rarely,Sales,16,4,Marketing,1,1525,Female,2,Research Scientist,Divorced,28040,0.0,Y,19,8,2,3.0,0,2,2,2,3,3,3.0,4.0,1.0,8.603252650991111,0
33,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1526,Male,4,Research Director,Married,193920,6.0,Y,12,8,1,12.0,3,10,8,8,3,3,4.0,2.0,3.0,6.794387464387222,0
39,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1527,Male,1,Sales Executive,Married,196650,1.0,Y,22,8,1,21.0,6,21,11,10,3,4,3.0,1.0,3.0,10.9805009298,0
43,No,Travel_Frequently,Research & Development,7,4,Medical,1,1528,Male,4,Research Scientist,Single,24390,0.0,Y,15,8,0,9.0,2,8,1,7,3,3,3.0,4.0,3.0,7.724989711933889,0
49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1529,Male,3,Manufacturing Director,Single,73140,7.0,Y,22,8,0,25.0,2,7,0,7,3,4,3.0,3.0,3.0,9.97103305785111,0
52,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,1530,Female,2,Research Scientist,Married,47740,2.0,Y,18,8,1,11.0,2,8,7,7,3,3,3.0,2.0,2.0,7.8770228215766664,1
27,No,Travel_Rarely,Research & Development,15,4,Medical,1,1531,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2,3,4,3.0,2.0,2.0,10.713731292516943,0
32,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1532,Male,3,Research Scientist,Married,26620,1.0,Y,11,8,1,13.0,6,13,11,9,4,3,3.0,2.0,3.0,10.537320048309168,0
27,No,Travel_Rarely,Research & Development,13,2,Medical,1,1533,Female,4,Research Director,Single,28560,1.0,Y,12,8,2,5.0,5,5,0,4,4,3,4.0,3.0,3.0,10.101125910746667,0
31,No,Travel_Rarely,Sales,24,3,Life Sciences,1,1534,Male,2,Healthcare Representative,Divorced,10810,4.0,Y,11,8,3,13.0,4,7,1,7,4,3,4.0,4.0,3.0,6.600159069325556,0
32,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1535,Male,2,Healthcare Representative,Single,24720,7.0,Y,13,8,0,10.0,2,7,0,7,3,3,1.0,4.0,2.0,7.5161450752061105,0
28,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,1536,Male,1,Sales Executive,Married,56730,5.0,Y,14,8,1,5.0,4,3,2,2,2,3,1.0,4.0,2.0,10.711125603864721,1
30,No,Travel_Rarely,Research & Development,13,3,Life Sciences,1,1537,Female,4,Research Director,Married,41970,1.0,Y,13,8,0,11.0,3,10,1,9,3,3,4.0,4.0,3.0,6.2029113475174995,0
31,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1538,Female,1,Manager,Married,97130,1.0,Y,17,8,0,10.0,5,10,8,9,2,3,3.0,3.0,3.0,6.6084375,0
39,No,Travel_Frequently,Research & Development,19,4,Medical,1,1539,Female,1,Research Scientist,Married,20620,1.0,Y,13,8,0,21.0,4,21,13,3,3,3,3.0,4.0,3.0,6.060223404255278,0
39,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,1540,Female,1,Laboratory Technician,Married,42840,4.0,Y,17,8,1,12.0,0,1,0,0,3,3,4.0,3.0,2.0,10.006788416075556,1
33,No,Travel_Frequently,Sales,4,2,Life Sciences,1,1541,Male,4,Research Scientist,Single,47880,3.0,Y,11,8,1,9.0,0,7,0,1,3,3,2.0,4.0,2.0,7.391962404214444,0
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1542,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1,4,4,4.0,3.0,3.0,6.526635049683612,0
43,No,Travel_Frequently,Research & Development,14,3,Medical,1,1543,Female,5,Research Director,Divorced,38860,1.0,Y,17,8,2,9.0,2,9,0,0,3,3,3.0,3.0,4.0,6.352892512077223,0
27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,1544,Male,1,Research Director,Married,168230,0.0,Y,17,8,0,6.0,3,5,1,4,3,3,3.0,2.0,3.0,9.278894849785278,0
54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,1545,Male,2,Research Scientist,Single,29330,3.0,Y,12,8,2,20.0,2,4,0,3,3,3,4.0,3.0,2.0,6.092101769911389,0
43,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1546,Female,2,Manager,Married,65000,8.0,Y,23,8,0,10.0,3,1,0,0,3,4,3.0,1.0,2.0,7.203633101851667,0
45,No,Travel_Rarely,Sales,3,1,Marketing,1,1547,Female,1,Sales Executive,Married,171740,9.0,Y,14,8,1,12.0,6,10,9,8,3,3,4.0,4.0,3.0,7.106525500910556,0
40,No,Travel_Rarely,Research & Development,2,4,Other,1,1548,Male,4,Research Scientist,Married,50330,2.0,Y,14,8,2,6.0,6,4,0,2,3,3,2.0,4.0,2.0,9.905172292545556,0
29,Yes,Travel_Rarely,Research & Development,29,3,Medical,1,1549,Female,1,Research Scientist,Married,23070,1.0,Y,13,8,1,7.0,0,7,0,7,3,3,2.0,1.0,2.0,10.492057362240278,1
29,No,Travel_Rarely,Human Resources,8,3,Medical,1,1550,Male,3,Sales Representative,Single,25870,0.0,Y,22,8,2,4.0,3,3,2,2,3,4,2.0,4.0,3.0,6.909123116760555,0
30,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1551,Male,2,Research Scientist,Divorced,55070,1.0,Y,12,8,2,10.0,2,10,1,2,2,3,4.0,3.0,3.0,7.615994585687222,0
27,No,Travel_Rarely,Research & Development,11,2,Medical,1,1552,Male,1,Manager,Married,43930,1.0,Y,18,8,1,8.0,2,8,0,7,2,3,2.0,2.0,3.0,6.110617283950556,0
37,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1553,Male,2,Healthcare Representative,Divorced,133480,7.0,Y,14,8,0,8.0,4,6,0,4,3,3,4.0,4.0,2.0,6.0017893518516665,0
38,No,Travel_Rarely,Research & Development,28,4,Medical,1,1554,Male,1,Laboratory Technician,Divorced,65830,0.0,Y,12,8,0,12.0,1,11,2,9,3,3,3.0,4.0,3.0,9.01215419501111,0
31,No,Travel_Rarely,Research & Development,6,3,Medical,1,1555,Female,3,Manager,Single,81030,1.0,Y,15,8,1,11.0,5,11,4,10,3,3,3.0,4.0,2.0,10.414085395438889,0
29,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1556,Male,3,Sales Executive,Divorced,39780,1.0,Y,11,8,0,7.0,0,7,1,7,3,3,4.0,2.0,3.0,8.419563492063334,0
35,No,Travel_Rarely,Sales,16,2,Technical Degree,1,1557,Male,3,Manager,Single,25440,0.0,Y,13,8,1,17.0,3,16,0,13,4,3,3.0,2.0,3.0,7.913552886948056,0
23,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,1558,Male,1,Manufacturing Director,Divorced,53990,1.0,Y,23,8,0,4.0,2,4,0,2,2,4,3.0,4.0,2.0,7.066395804518056,0
41,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1559,Female,1,Laboratory Technician,Single,54870,6.0,Y,19,8,2,8.0,0,5,1,2,3,3,4.0,2.0,3.0,9.709064625850278,0
47,No,Travel_Frequently,Sales,1,3,Medical,1,1560,Female,2,Laboratory Technician,Single,68340,3.0,Y,16,8,1,5.0,2,0,0,0,4,3,2.0,3.0,3.0,7.816196311858056,0
42,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1561,Male,1,Manager,Single,10910,2.0,Y,22,8,0,16.0,0,1,0,0,1,4,1.0,4.0,3.0,6.293512857835834,0
29,No,Non-Travel,Sales,22,4,Marketing,1,1562,Male,2,Human Resources,Married,57360,1.0,Y,22,8,0,4.0,1,4,0,2,2,4,4.0,3.0,2.0,6.319985935302222,0
42,No,Travel_Rarely,Sales,7,4,Medical,1,1563,Male,3,Research Scientist,Divorced,22260,0.0,Y,12,8,1,4.0,3,3,1,0,2,3,3.0,3.0,3.0,8.805406445406389,0
32,No,Travel_Rarely,Research & Development,2,3,Medical,1,1564,Male,2,Research Scientist,Married,57470,1.0,Y,13,8,0,8.0,0,8,0,7,3,3,3.0,2.0,3.0,7.729661636945556,0
48,No,Travel_Rarely,Sales,13,4,Medical,1,1565,Male,4,Sales Executive,Married,98540,3.0,Y,16,8,1,15.0,2,0,0,0,2,3,1.0,3.0,1.0,7.294775870290834,0
37,No,Travel_Rarely,Research & Development,8,5,Technical Degree,1,1566,Male,2,Manufacturing Director,Divorced,54670,4.0,Y,12,8,0,13.0,2,7,6,7,3,3,3.0,1.0,3.0,10.803298171589166,0
30,No,Non-Travel,Sales,25,4,Other,1,1567,Male,1,Healthcare Representative,Married,53800,7.0,Y,21,8,1,4.0,0,2,2,2,3,4,4.0,3.0,4.0,10.4009798406,0
26,No,Travel_Rarely,Sales,28,3,Medical,1,1568,Female,5,Laboratory Technician,Married,51510,1.0,Y,15,8,3,8.0,3,8,7,7,3,3,3.0,3.0,3.0,5.9763936170211105,0
42,No,Travel_Rarely,Sales,2,2,Medical,1,1569,Female,1,Laboratory Technician,Single,21330,3.0,Y,13,8,2,14.0,2,1,0,0,3,3,1.0,4.0,3.0,6.097275022956667,0
21,Yes,Travel_Frequently,Research & Development,9,3,Medical,1,1570,Female,4,Manufacturing Director,Single,178750,1.0,Y,12,8,0,3.0,5,3,1,2,2,3,1.0,2.0,3.0,8.101884756657222,1
36,No,Non-Travel,Human Resources,28,3,Human Resources,1,1571,Male,2,Laboratory Technician,Single,24320,4.0,Y,22,8,0,7.0,4,1,0,0,1,4,4.0,4.0,3.0,7.292827339787778,0
36,No,Travel_Frequently,Research & Development,6,3,Life Sciences,1,1572,Female,2,Research Scientist,Married,47710,4.0,Y,13,8,1,16.0,2,13,1,12,3,3,1.0,4.0,3.0,7.077489270386112,0
57,No,Travel_Rarely,Research & Development,21,4,Life Sciences,1,1573,Male,5,Research Scientist,Married,191610,2.0,Y,18,8,0,15.0,2,3,1,2,1,3,4.0,3.0,3.0,6.312606927010555,0
40,No,Travel_Rarely,Research & Development,8,3,Other,1,1574,Male,2,Sales Executive,Married,50870,3.0,Y,14,8,1,10.0,3,7,1,7,3,3,4.0,3.0,3.0,8.090185185185,0
21,No,Non-Travel,Research & Development,1,5,Life Sciences,1,1575,Female,2,Manager,Single,28630,1.0,Y,14,8,0,3.0,2,3,2,2,1,3,1.0,4.0,2.0,7.978398692810278,0
33,Yes,Travel_Rarely,Human Resources,28,2,Human Resources,1,1576,Female,5,Manager,Single,55610,1.0,Y,21,8,1,1.0,3,1,0,0,1,4,4.0,3.0,3.0,10.495708218548888,1
37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1577,Male,4,Research Scientist,Married,21440,6.0,Y,19,8,0,17.0,3,5,0,3,4,3,3.0,1.0,3.0,8.022877314814721,0
46,No,Non-Travel,Sales,2,4,Marketing,1,1578,Female,2,Laboratory Technician,Married,30650,2.0,Y,11,8,0,7.0,3,1,0,0,3,3,3.0,3.0,4.0,6.114069501600278,0
41,Yes,Travel_Frequently,Research & Development,16,1,Medical,1,1579,Female,1,Research Scientist,Single,28100,1.0,Y,11,8,0,8.0,3,8,7,7,4,3,1.0,2.0,3.0,7.573262691570833,1
50,No,Travel_Rarely,Research & Development,9,3,Medical,1,1580,Female,3,Laboratory Technician,Single,98880,6.0,Y,15,8,0,20.0,2,4,1,3,3,3,4.0,4.0,3.0,6.918520408163055,0
40,Yes,Travel_Rarely,Research & Development,8,3,Medical,1,1581,Female,1,Healthcare Representative,Married,86280,2.0,Y,20,8,0,8.0,2,6,1,0,2,4,3.0,3.0,3.0,9.310365560365556,1
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1582,Male,4,Human Resources,Single,28670,0.0,Y,24,8,0,3.0,5,2,2,2,3,4,3.0,2.0,3.0,10.802310386473334,0
21,Yes,Travel_Rarely,Human Resources,10,2,Human Resources,1,1583,Male,1,Laboratory Technician,Single,53730,1.0,Y,12,8,1,1.0,2,1,0,0,3,3,3.0,2.0,3.0,5.988076302443334,1
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1584,Female,2,Research Director,Single,66670,9.0,Y,12,8,1,6.0,6,3,1,2,4,3,4.0,4.0,3.0,7.785495620101389,0
35,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,1585,Female,3,Sales Executive,Single,50030,9.0,Y,15,8,0,10.0,2,1,0,0,3,3,3.0,2.0,3.0,7.712429691101667,0
